id,product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty,wishlistCount,market_price,lenskart_price,offerName,subCollection,subCollectionId
205467,https://www.lenskart.com/lenskart-lk-s15197-c2-sunglasses.html,Gunmetal,Narrow,135 mm,Lenskart STUDIO,LK S15197,sunglasses,4179,5.0,345,0,3000,3000,VCEYE,Hip Hop,26301.0
150806,https://www.lenskart.com/lenskart-air-la-e14401-c1-eyeglasses.html,Gold,Medium,136 mm,Lenskart Air,LA E14401,eyeframe,11579,4.85,3656,784,3000,3000,VCEYE,Switch,25016.0
210476,https://www.lenskart.com/vincent-chase-vc-e15970-c2-eyeglasses.html,Blue,Medium,135 mm,Vincent Chase Online,VC E15970,eyeframe,2257,5.0,2,0,1700,1700,VCEYE,Refreshers 1_Aug_23,27081.0
211190,https://www.lenskart.com/john-jacobs-jj-e16115-c2-eyeglasses.html,Black,Wide,138 mm,John Jacobs,JJ E16115,eyeframe,2768,0.0,4340,0,3500,3500,JJBOGO,TR Flex,26665.0
211930,https://www.lenskart.com/vincent-chase-vc-e16238-c1-eyeglasses.html,Pink,Medium,135 mm,Vincent Chase,VC E16238,eyeframe,2033,3.0,692,0,1700,1700,VCEYE,New Millennials,27531.0
150863,https://www.lenskart.com/john-jacobs-jj-e14411-c2-eyeglasses.html,Blue,Wide,138 mm,John Jacobs,JJ E14411,eyeframe,10520,4.6,359,0,3500,3500,JJEYE,TR Flex,26665.0
215777,https://www.lenskart.com/vincent-chase-vc-e16700-c1-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E16700,eyeframe,2305,0.0,139,0,1700,1700,VCEYE,Patriot,26582.0
211924,https://www.lenskart.com/vincent-chase-vc-e16235-c1-eyeglasses.html,Transparent,Wide,139 mm,Vincent Chase,VC E16235,eyeframe,1236,0.0,1062,0,1700,1700,VCEYE,New Millennials,27531.0
211936,https://www.lenskart.com/vincent-chase-vc-e16231-c1-eyeglasses.html,Blue,Extra Wide,143 mm,Vincent Chase,VC E16231,eyeframe,1407,0.0,1053,0,1700,1700,VCEYE,New Millennials,27531.0
149845,https://www.lenskart.com/hooper-hp-e10004-c1-eyeglasses.html,Black,5-8 yrs,121 mm,Hooper,HP E10004,eyeframe,20273,4.65,1344,219,1000,1000,HOOPEREYE,Flexi Hooper,26112.0
206129,https://www.lenskart.com/lenskart-air-la-e15320-c2-eyeglasses.html,Grey,Medium,135 mm,Lenskart Air,LA E15320,eyeframe,9824,4.8,772,0,3000,3000,VCEYE,Switch 2.0,26371.0
138006,https://www.lenskart.com/vincent-chase-vc-e13048-c1-eyeglasses.html,Blue,Extra Narrow,129 mm,Vincent Chase,VC E13048,eyeframe,35880,4.6,665,9262,1700,1700,VCEYE,SLEEK STEEL,25036.0
211527,https://www.lenskart.com/vincent-chase-vc-e16199-c2-eyeglasses.html,Blue,Wide,140 mm,Vincent Chase,VC E16199,eyeframe,1401,0.0,715,0,2000,2000,VCEYE,Refreshers1_Jan24,27625.0
211918,https://www.lenskart.com/vincent-chase-vc-e16228-c1-eyeglasses.html,Grey,Medium,136 mm,Vincent Chase,VC E16228,eyeframe,1163,0.0,1962,0,1700,1700,VCEYE,New Millennials,27531.0
211183,https://www.lenskart.com/john-jacobs-jj-e16113-c1-eyeglasses.html,Black,Medium,134 mm,John Jacobs,JJ E16113,eyeframe,1714,0.0,419,0,5000,5000,JJBOGO,JJ X Shobita,27391.0
211925,https://www.lenskart.com/vincent-chase-vc-e16235-c2-eyeglasses.html,Green,Wide,139 mm,Vincent Chase,VC E16235,eyeframe,1737,0.0,563,0,1700,1700,VCEYE,New Millennials,27531.0
211381,https://www.lenskart.com/lenskart-air-la-e16153-c1-eyeglasses.html,Green,Medium,135 mm,Lenskart Air,LA E16153,eyeframe,1147,0.0,1049,0,1700,1700,VCEYE,Air Play 2.0,27231.0
150850,https://www.lenskart.com/john-jacobs-jj-e14408-c2-eyeglasses.html,Black,Wide,141 mm,John Jacobs,JJ E14408,eyeframe,16759,4.75,785,0,3500,3500,JJEYE,TR Flex,26665.0
213635,https://www.lenskart.com/hooper-hp-e15083m-c10-eyeglasses.html,Pink,5-8 yrs,122 mm,Hooper,HP E15083M,eyeframe,784,0.0,743,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
215315,https://www.lenskart.com/vincent-chase-vc-e16608-c1-eyeglasses.html,Brown,Wide,139 mm,Vincent Chase,VC E16608,eyeframe,792,0.0,1702,0,1700,1700,VCEYE,Refreshers1_Feb24,27852.0
116967,https://www.lenskart.com/tortoise-full-rim-cat-eye-medium-size-54-john-jacobs-kat-eye-jj-e10231-c3-eyeglasses.html,Brown,Wide,138 mm,John Jacobs,JJ E10231,eyeframe,35429,4.4,589,3336,3500,3500,JJBOGO,Rich Acetate,26361.0
146459,https://www.lenskart.com/lenskart-blu-lb-e13738-c1-eyeglasses.html,Black,Medium,137 mm,Lenskart Blu,LB E13738,non_power_reading,58870,4.45,28,8042,1500,1500,LKBLUCE,,
211960,https://www.lenskart.com/lenskart-air-la-e14838-c4-eyeglasses.html,Grey,Wide,141 mm,Lenskart Air,LA E14838,eyeframe,2685,0.0,403,0,1700,1700,VCEYE,Assorted Dec,27783.0
146527,https://www.lenskart.com/lenskart-blu-lb-e13738-c2-eyeglasses.html,Grey,Medium,137 mm,Lenskart Blu,LB E13738,non_power_reading,12337,4.45,144,2207,1200,1200,LKBLUCE,,
149816,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-b-eyeglasses.html,Black,Wide,140 mm,Lenskart READERS,LR 6967,non_power_reading,12206,5.0,905,36,500,500,,,
211519,https://www.lenskart.com/vincent-chase-vc-e16195-c1-eyeglasses.html,Gold,Medium,136 mm,Vincent Chase,VC E16195,eyeframe,1160,0.0,955,0,2000,2000,,Refreshers_Jan24,27623.0
215321,https://www.lenskart.com/vincent-chase-vc-e16610-c2-eyeglasses.html,Blue,Medium,135 mm,Vincent Chase,VC E16610,eyeframe,789,0.0,2230,0,1700,1700,VCEYE,Refreshers1_Feb24,27852.0
209225,https://www.lenskart.com/vincent-chase-vc-e-11801-c14-eyeglasses.html,Tortoise,Narrow,131 mm,Vincent Chase,VC E11801,eyeframe,2728,0.0,14008,0,2000,2000,VCEYE,HD Acetate,25042.0
213109,https://www.lenskart.com/lenskart-air-la-e16492-c3-eyeglasses.html,Silver,Medium,138 mm,Lenskart Air,LA E16492,eyeframe,752,0.0,1154,0,4000,4000,VCEYE,Air Memory,27781.0
215802,https://www.lenskart.com/vincent-chase-vc-e16694-c1-eyeglasses.html,Gunmetal,Wide,139 mm,Vincent Chase,VC E16694,eyeframe,2062,0.0,289,0,1700,1700,VCEYE,Patriot,26582.0
210006,https://www.lenskart.com/vincent-chase-vc-s15868-c1-sunglasses.html,Silver,Medium,140 mm,Vincent Chase Polarized,VC S15868,sunglasses,2244,0.0,31,0,1500,1500,VCSUN,Assorted,27121.0
135028,https://www.lenskart.com/john-jacobs-jj-e12487-c3-full-rim-rectangle-titanium-eyeglasses.html,Gunmetal,Wide,139 mm,John Jacobs,JJ E12487,eyeframe,20264,4.15,318,1314,5000,5000,JJEYE,Pro Titanium,26191.0
135213,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12504-c1-sunglasses.html,Silver,Wide,138 mm,John Jacobs,JJ S12504,sunglasses,24524,4.8,1065,3356,5000,5000,JJSUN,JJ Tints,26651.0
137799,https://www.lenskart.com/john-jacobs-jj-e13005-c2-eyeglasses.html,Transparent,Narrow,130 mm,John Jacobs,JJ E13005,eyeframe,20641,4.55,148,9842,3500,3500,JJBOGO,Rich Acetate,26361.0
213644,https://www.lenskart.com/hooper-hp-e15085l-c4-eyeglasses.html,Black,5-8 yrs,124 mm,Hooper,HP E15085L,eyeframe,726,0.0,768,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
209757,https://www.lenskart.com/lenskart-air-la-e15846-c3-eyeglasses.html,Grey,Wide,139 mm,Lenskart Air,LA E15846,eyeframe,4612,0.0,3380,0,1700,1700,VCEYE,Matte Essential,26751.0
211522,https://www.lenskart.com/vincent-chase-vc-e16197-c1-eyeglasses.html,Black,Medium,137 mm,Vincent Chase,VC E16197,eyeframe,1339,0.0,1189,0,2000,2000,,Refreshers_Jan24,27623.0
213181,https://www.lenskart.com/lenskart-lk-s-16522-c1-sunglasses.html,Black,Medium,135 mm,Lenskart STUDIO,LK S16522,sunglasses,1467,0.0,359,0,3000,3000,,Dark Knight,27561.0
150882,https://www.lenskart.com/john-jacobs-jj-e14418-c1-eyeglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ E14418,eyeframe,6922,4.8,1284,0,3500,3500,JJEYE,TR Flex,26665.0
201418,https://www.lenskart.com/john-jacobs-jj-e13109-c3-eyeglasses.html,Gunmetal,Wide,140 mm,John Jacobs Online,JJ E13109,eyeframe,3343,0.0,837,0,3500,3500,JJEYE,Supreme Steel,26271.0
213639,https://www.lenskart.com/hooper-hp-e15084l-c8-eyeglasses.html,Black,5-8 yrs,124 mm,Hooper,HP E15084L,eyeframe,721,0.0,773,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
213637,https://www.lenskart.com/hooper-hp-e15085m-c9-eyeglasses.html,Blue,5-8 yrs,120 mm,Hooper,HP E15085M,eyeframe,715,0.0,628,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
200375,https://www.lenskart.com/vincent-chase-vc-s13110-c10-sunglasses.html,Black,Wide,142 mm,Vincent Chase Polarized,VC S13110,sunglasses,15966,4.6,3737,0,2000,2000,VCSUN,Wired up,25029.0
201536,https://www.lenskart.com/lenskart-air-la-e11481-c6-eyeglasses.html,Blue Transparent,Medium,134 mm,Lenskart Air,LA E11481,eyeframe,5749,4.6,2408,0,1700,1700,VCEYE,Refresher_May23,26926.0
200235,https://www.lenskart.com/lenskart-air-la-e14802-c3-eyeglasses.html,Blue,Wide,140 mm,Lenskart Air,LA E14802,eyeframe,7479,5.0,1957,0,2000,2000,,Refresher_Jan23,26921.0
200288,https://www.lenskart.com/lenskart-blu-lb-e13739-c5-eyeglasses.html,Blue,Medium,137 mm,Lenskart Blu,LB E13739,non_power_reading,8284,4.5,105,0,1500,1500,LKBLUCE,,
204184,https://www.lenskart.com/lenskart-air-la-e15019-c1-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E15019,eyeframe,16469,4.65,2330,0,1700,1700,VCEYE,Air Play,26121.0
209687,https://www.lenskart.com/john-jacobs-jj-e15827-c2-eyeglasses.html,Black,Medium,135 mm,John Jacobs,JJ E15827,eyeframe,1617,3.0,897,0,3500,3500,JJEYE,Supreme Steel,26271.0
213114,https://www.lenskart.com/lenskart-air-la-e16495-c1-eyeglasses.html,Silver,Medium,137 mm,Lenskart Air,LA E16495,eyeframe,716,0.0,554,0,4000,4000,VCEYE,Air Memory,27781.0
208182,https://www.lenskart.com/john-jacobs-jj-s15574-c1-sunglasses.html,Black,Extra Wide,144 mm,John Jacobs,JJ S15574,sunglasses,2585,3.0,1092,0,6000,6000,JJSUN,Coastline,26721.0
147098,https://www.lenskart.com/lenskart-air-la-e13852-c2-eyeglasses.html,Gunmetal,Medium,136 mm,Lenskart Air,LA E13852,eyeframe,17797,4.7,3209,1333,2000,2000,VCEYE,AIR ESSENTIALS,26802.0
204180,https://www.lenskart.com/lenskart-air-la-e15017-c3-eyeglasses.html,Green,Medium,135 mm,Lenskart Air,LA E15017,eyeframe,15171,4.8,114,0,1700,1700,VCEYE,Air Play,26121.0
211191,https://www.lenskart.com/john-jacobs-jj-e16115-c3-eyeglasses.html,Grey,Wide,138 mm,John Jacobs,JJ E16115,eyeframe,2552,0.0,3566,0,3500,3500,JJBOGO,TR Flex,26665.0
213641,https://www.lenskart.com/hooper-hp-e15083l-c8-eyeglasses.html,Yellow,8-12 yrs,125 mm,Hooper,HP E15083L,eyeframe,752,0.0,771,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
150035,https://www.lenskart.com/hooper-hp-e10014l-c2-eyeglasses.html,Green,8-12 yrs,125 mm,Hooper,HP E10014L,eyeframe,10612,4.8,722,212,1000,1000,HOOPEREYE,Astra Hooper,26111.0
206128,https://www.lenskart.com/lenskart-air-la-e15320-c1-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E15320,eyeframe,8930,4.8,989,0,3000,3000,VCEYE,Switch 2.0,26371.0
215934,https://www.lenskart.com/lenskart-readers-lr-e16729-c1d-eyeglasses.html,Black,Medium,136 mm,LENSKART BLU READERS,LR E16729,non_power_reading,1807,0.0,358,0,700,700,,,
147921,https://www.lenskart.com/john-jacobs-jj-s13146-c4-sunglasses.html,Gold,Medium,137 mm,John Jacobs,JJ S13146,sunglasses,9719,4.55,457,498,3500,3500,JJSUN,JJ Tints,26651.0
210532,https://www.lenskart.com/vincent-chase-vc-e15979-c2-eyeglasses.html,Blue,Extra Wide,144 mm,Vincent Chase,VC E15979,eyeframe,1076,0.0,803,0,1700,1700,VCEYE,Low Fat Acetate,27461.0
201278,https://www.lenskart.com/lenskart-air-la-e14960-c2-eyeglasses.html,Grey,Narrow,133 mm,Lenskart Air,LA E14960,eyeframe,14642,4.7,755,0,1700,1700,VCEYE,Air Prism,26091.0
211955,https://www.lenskart.com/lenskart-air-la-e11482-c9-eyeglasses.html,Grey,Medium,132 mm,Lenskart Air,LA E11482,eyeframe,3055,0.0,439,0,1700,1700,,Assorted Dec,27783.0
134578,https://www.lenskart.com/john-jacobs-jj-e12342-c2-eyeglasses.html,Rose Gold,Medium,134 mm,John Jacobs,JJ E12342,eyeframe,15525,4.55,1109,2675,5000,5000,JJBOGO,Pro Titanium,26191.0
213636,https://www.lenskart.com/hooper-hp-e15083m-c11-eyeglasses.html,Purple,5-8 yrs,122 mm,Hooper,HP E15083M,eyeframe,729,0.0,801,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
213634,https://www.lenskart.com/hooper-hp-e15083m-c9-eyeglasses.html,Blue,5-8 yrs,122 mm,Hooper,HP E15083M,eyeframe,688,0.0,696,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
136068,https://www.lenskart.com/john-jacobs-jj-s11472-c9-sunglasses.html,Gunmetal,Extra Wide,142 mm,John Jacobs,JJ S11472,sunglasses,17203,4.6,163,2847,5000,5000,JJSUN,JJ Tints,26651.0
136182,https://www.lenskart.com/black-full-rim-rectangle-thinoptics-go-reader-glasses-with-case-reading-eyeglasses-only-for-2-00-power.html,Black,Wide,139 mm,ThinOptics,Go-Reader Glasses With Case,non_power_reading,48387,4.2,286,815,1100,1100,,,
210614,https://www.lenskart.com/vincent-chase-vc-s15999-c4-sunglasses.html,Mocha,Medium,141 mm,Lenskart Hustlr,VC S15999,sunglasses,3849,0.0,529,0,2000,2000,VCSUN,Lenskart Hustlr,26161.0
213208,https://www.lenskart.com/vincent-chase-vc-s16527-c3-sunglasses.html,Gold,Narrow,132 mm,Vincent Chase,VC S16527,sunglasses,705,0.0,1044,0,2000,2000,VCSUN,PETITE,27601.0
211276,https://www.lenskart.com/vincent-chase-vc-s13830--xw-c1-sunglasses.html,Black,Wide,142 mm,Vincent Chase Polarized,VC S13830-W,sunglasses,2714,0.0,2097,0,2000,2000,VCSUN,CORE-SIZING,26991.0
152827,https://www.lenskart.com/vincent-chase-vc-e14711-c3-eyeglasses.html,Gold,Medium,134 mm,Vincent Chase,VC E14711,eyeframe,6306,4.9,775,0,1700,1700,VCEYE,Shine On,25024.0
147419,https://www.lenskart.com/john-jacobs-jj-s13895-c3-sunglasses.html,Black,Wide,138 mm,John Jacobs,JJ S13895,sunglasses,10279,4.4,211,582,5000,5000,JJSUN,JJ Tints,26651.0
206692,https://www.lenskart.com/lenskart-hustlr-lb-e14058-H-c16-eyeglasses.html,Monza Red,Medium,139 mm,Lenskart Hustlr,LB E14058-W,non_power_reading,6074,4.7,2733,0,1700,1700,LKSHARK,Lenskart Hustlr,26161.0
211188,https://www.lenskart.com/john-jacobs-jj-e16114-c3-eyeglasses.html,Tortoise,Wide,139 mm,John Jacobs,JJ E16114,eyeframe,1657,0.0,48,0,5000,5000,JJBOGO,JJ X Shobita,27391.0
149817,https://www.lenskart.com/lenskart-reader-lr-6967-full-rim-rectangle-c1-c-eyeglasses.html,Black,Wide,140 mm,Lenskart READERS,LR 6967,non_power_reading,7199,5.0,1309,23,500,500,,,
116979,https://www.lenskart.com/black-grey-transparent-full-rim-wayfarer-medium-size-53-john-jacobs-bond-street-jj-e10235-c3-eyeglasses.html,Black,Medium,135 mm,John Jacobs,JJ E10235,eyeframe,41356,4.45,60,6574,3500,3500,JJBOGO,Rich Acetate,26361.0
213108,https://www.lenskart.com/lenskart-air-la-e16492-c2-eyeglasses.html,Black,Medium,138 mm,Lenskart Air,LA E16492,eyeframe,742,0.0,745,0,4000,4000,VCEYE,Air Memory,27781.0
211201,https://www.lenskart.com/vincent-chase-vc-e13394-c7-eyeglasses.html,Gunmetal,Extra Narrow,128 mm,Vincent Chase,VC E13394,eyeframe,2208,0.0,383,0,1700,1700,VCEYE,Refreshers1_Dec23,27624.0
211922,https://www.lenskart.com/vincent-chase-vc-e16234-c1-eyeglasses.html,Brown,Narrow,133 mm,Vincent Chase,VC E16234,eyeframe,1641,0.0,1452,0,1700,1700,VCEYE,New Millennials,27531.0
200812,https://www.lenskart.com/vincent-chase-vc-e14886-c3-eyeglasses.html,Black,Narrow,136 mm,Vincent Chase,VC E14886,eyeframe,13697,4.65,731,0,2000,2000,VCEYE,SLEEK STEEL,25036.0
150590,https://www.lenskart.com/lenskart-air-la-e14365-c1-eyeglasses.html,Black,Wide,138 mm,Lenskart Air,LA E14365,eyeframe,10453,4.7,4219,208,1700,1700,VCEYE,Pro Grip,25017.0
151505,https://www.lenskart.com/lenskart-blu-lb-e13738-c3-eyeglasses.html,Blue,Medium,137 mm,Lenskart Blu,LB E13738,non_power_reading,32004,4.45,166,1377,1500,1500,LKBLUCE,,
213213,https://www.lenskart.com/vincent-chase-vc-s16528-c4-sunglasses.html,Black,Medium,136 mm,Vincent Chase,VC S16528,sunglasses,696,0.0,694,0,2000,2000,VCSUN,PETITE,27601.0
149878,https://www.lenskart.com/hooper-hp-e10084-c2-eyeglasses.html,Blue,5-8 yrs,120 mm,Hooper,HP E10084,eyeframe,8198,4.1,1542,99,1000,1000,HOOPEREYE,Flexi Hooper,26112.0
209051,https://www.lenskart.com/hooper-hp-d15011l-c6-eyeglasses.html,Blue Sky,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,non_power_reading,3803,0.0,1568,0,1700,1700,HOOPERKIDSCE,Lenskart Hustlr,26161.0
211275,https://www.lenskart.com/vincent-chase-vc-s13830--w-c1-sunglasses.html,Black,Medium,138 mm,Vincent Chase Polarized,VC S13830-M,sunglasses,2618,0.0,2099,0,2000,2000,VCSUN,CORE-SIZING,26991.0
136407,https://www.lenskart.com/john-jacobs-jj-s12810-c1-sunglasses.html,Black,Narrow,131 mm,John Jacobs,JJ S12810,sunglasses,10807,4.6,53,4123,3500,3500,JJSUN,JJ Tints,26651.0
149882,https://www.lenskart.com/hooper-hp-e10085-c3-eyeglasses.html,Black,5-8 yrs,120 mm,Hooper,HP E10085,eyeframe,11095,4.85,834,51,1000,1000,HOOPEREYE,Flexi Hooper,26112.0
200573,https://www.lenskart.com/lenskart-air-la-e14838-c2-eyeglasses.html,Transparent,Wide,141 mm,Lenskart Air,LA E14838,eyeframe,14833,4.7,1995,0,1700,1700,VCEYE,Color Flex,25069.0
131443,https://www.lenskart.com/john-jacobs-jj-e11686-c1-eyeglasses.html,Black,Medium,135 mm,John Jacobs,JJ E11686,eyeframe,39343,4.45,164,11590,5000,5000,JJBOGO,Supreme Steel,26271.0
144725,https://www.lenskart.com/john-jacobs-jj-e13569-full-rim-c4-eyeglasses.html,Grey,Medium,135 mm,John Jacobs,JJ E13569,eyeframe,5702,3.8,505,314,3500,3500,JJBOGO,Rich Acetate,26361.0
145545,https://www.lenskart.com/vincent-chase-vc-e13630-full-rim-aviator-metal-steel-escobar-c2-eyeglasses.html,Gunmetal,Medium,135 mm,Vincent Chase,VC E13630,eyeframe,23938,4.75,2505,5738,1700,1700,VCEYE,SLEEK STEEL,25036.0
213643,https://www.lenskart.com/hooper-hp-e15083l-c10-eyeglasses.html,Purple,8-12 yrs,125 mm,Hooper,HP E15083L,eyeframe,668,0.0,834,0,1000,1000,HOOPEREYE,Space Explorers,27701.0
210236,https://www.lenskart.com/john-jacobs-jj-s15906-c3-sunglasses.html,Green,Wide,139 mm,John Jacobs,JJ S15906,sunglasses,1346,0.0,128,0,6000,6000,JJSUN,Rich Acetate,26361.0
215936,https://www.lenskart.com/lenskart-readers-lr-e16729-c1f-eyeglasses.html,Black,Medium,136 mm,LENSKART BLU READERS,LR E16729,non_power_reading,1447,0.0,53,0,700,700,,,
148914,https://www.lenskart.com/black-blue-full-rim-cat-eye-vincent-chase-polarized-premium-vc-s14079-c-5-polarized-sunglasses.html,Black,Medium,139 mm,Vincent Chase Polarized,VC S14079,sunglasses,17817,4.9,2843,698,2000,2000,VCSUN,The Metal Edit,26621.0
38712,https://www.lenskart.com/acuvue-oasys-with-hydraclear-plus-johnson-johnson-only-minus-power-6-lens-per-new-box.html,,,,Acuvue Oasys,Acuvue Oasys Bi-Weekly 24Hrs,contact_lens,84136,4.55,49986,4824,1995,1799,,,
150867,https://www.lenskart.com/john-jacobs-jj-e14412-c2-eyeglasses.html,Black,Medium,132 mm,John Jacobs,JJ E14412,eyeframe,11100,4.6,216,0,3500,3500,JJEYE,TR Flex,26665.0
213212,https://www.lenskart.com/vincent-chase-vc-s16528-c3-sunglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC S16528,sunglasses,683,0.0,779,0,2000,2000,VCSUN,PETITE,27601.0
145517,https://www.lenskart.com/vincent-chase-vc-e13625-full-rim-aviator-metal-steel-escobar-c3-eyeglasses.html,Gunmetal,Wide,138 mm,Vincent Chase,VC E13625,eyeframe,20181,4.65,2648,6434,1700,1700,VCEYE,SLEEK STEEL,25036.0
146236,https://www.lenskart.com/john-jacobs-jj-e13724-full-rim-c3-eyeglasses.html,Grey,Medium,134 mm,John Jacobs,JJ E13724,eyeframe,13304,4.8,390,1902,5000,5000,JJBOGO,Supreme Steel,26271.0
200737,https://www.lenskart.com/lenskart-air-la-e14864-c1-eyeglasses.html,Silver,Narrow,131 mm,Lenskart Air,LA E14864,eyeframe,7850,5.0,2615,0,2000,2000,VCEYE,Cutting Edge 2.0,27161.0
206729,https://www.lenskart.com/lenskart-air-la-e15393-c1-eyeglasses.html,Blue,Wide,140 mm,Lenskart Air,LA E15393,eyeframe,7361,4.8,1390,0,1700,1700,VCEYE,Urban Edit,26432.0
149035,https://www.lenskart.com/vincent-chase-vc-s13115-c2-c2-sunglasses.html,Gold,Narrow,135 mm,Vincent Chase Polarized,VC S13115,sunglasses,15914,4.6,4193,4666,2000,2000,VCSUN,The Metal Edit,26621.0
210237,https://www.lenskart.com/john-jacobs-jj-s15907-c1-sunglasses.html,Black,Wide,139 mm,John Jacobs,JJ S15907,sunglasses,1138,0.0,804,0,6000,6000,JJSUN,JJ Tints,26651.0
151010,https://www.lenskart.com/john-jacobs-jj-s14446-c1-sunglasses.html,Gold,Extra Wide,143 mm,John Jacobs,JJ S14446,sunglasses,5696,4.6,520,237,7000,7000,JJSUN,JJ Tints,26651.0
211501,https://www.lenskart.com/vincent-chase-vc-e16186-c1-eyeglasses.html,Black,Wide,140 mm,Vincent Chase,VC E16186,eyeframe,1207,0.0,922,0,2000,2000,VCEYE,Refreshers_Feb24,27622.0
213112,https://www.lenskart.com/lenskart-air-la-e16494-c2-eyeglasses.html,Silver,Medium,137 mm,Lenskart Air,LA E16494,eyeframe,701,0.0,1193,0,4000,4000,VCEYE,Air Memory,27781.0
149781,https://www.lenskart.com/lenskart-blu-lb-e14255-full-rim-rectangle-c1-eyeglasses.html,Black,Wide,139 mm,Lenskart Blu,LB E14255,non_power_reading,9232,4.6,503,1507,1500,1500,LKBLUCE,,
210293,https://www.lenskart.com/vincent-chase-vc-e-11803-m-c3-eyeglasses.html,Tortoise,Medium,135 mm,Vincent Chase,VC E11803-M,eyeframe,2566,0.0,569,0,2000,2000,VCEYE,HD Acetate,25042.0
213170,https://www.lenskart.com/lenskart-lk-e-16514-c1-eyeglasses.html,Black,Wide,140 mm,Lenskart STUDIO,LK E16514,eyeframe,2113,0.0,40,0,3000,3000,,Dark Knight,27561.0
149862,https://www.lenskart.com/hooper-hp-e10004l-c1-eyeglasses.html,Black,8-12 yrs,125 mm,Hooper,HP E10004L,eyeframe,13827,4.75,1304,309,1000,1000,HOOPEREYE,Flexi Hooper,26112.0
147922,https://www.lenskart.com/john-jacobs-jj-s13146-c5-sunglasses.html,Gold,Medium,137 mm,John Jacobs,JJ S13146,sunglasses,10776,4.55,1504,204,3500,3500,JJSUN,JJ Tints,26651.0
150857,https://www.lenskart.com/john-jacobs-jj-e14409-c5-eyeglasses.html,Pink,Medium,132 mm,John Jacobs,JJ E14409,eyeframe,25154,4.5,521,0,3500,3500,JJEYE,TR Flex,26665.0
211534,https://www.lenskart.com/vincent-chase-vc-e16203-c1-eyeglasses.html,Purple,Extra Wide,142 mm,Vincent Chase,VC E16203,eyeframe,1042,0.0,1671,0,2000,2000,VCEYE,Refreshers1_Jan24,27625.0
149218,https://www.lenskart.com/john-jacobs-jj-e14151-c2-c2-eyeglasses.html,Silver,Medium,135 mm,John Jacobs,JJ E14151,eyeframe,3644,4.2,181,134,3500,3500,JJBOGO,Supreme Steel,26271.0
149305,https://www.lenskart.com/lenskart-air-la-e12489-c4-eyeglasses.html,Grey,Wide,141 mm,Lenskart Air,LA E12489,eyeframe,26137,4.65,945,1548,1700,1700,VCEYE,AIR ESSENTIALS,26802.0
209297,https://www.lenskart.com/vincent-chase-vc-s15751-c2-sunglasses.html,Blue,Medium,137 mm,Vincent Chase Polarized,VC S15751,sunglasses,4058,0.0,1686,0,2000,2000,VCSUN,READERS CLUB,26831.0
209760,https://www.lenskart.com/lenskart-air-la-e15847-c3-eyeglasses.html,Blue,Wide,138 mm,Lenskart Air,LA E15847,eyeframe,5529,0.0,2504,0,1700,1700,VCEYE,Matte Essential,26751.0
211508,https://www.lenskart.com/vincent-chase-vc-e16189-c2-eyeglasses.html,Blue,Extra Wide,145 mm,Vincent Chase,VC E16189,eyeframe,1014,4.0,1116,0,2000,2000,VCEYE,Refreshers_Feb24,27622.0
215401,https://www.lenskart.com/lenskart-air-la-e16639-c1-eyeglasses.html,Tortoise,Medium,136 mm,Lenskart Air,LA E16639,eyeframe,1204,0.0,2329,0,1700,1700,VCEYE,Chengyi-TR,
148425,https://www.lenskart.com/john-jacobs-jj-s13088s-c2-sunglasses.html,Black,Narrow,130 mm,John Jacobs,JJ S13088S,sunglasses,6183,5.0,443,1065,6000,6000,JJSUN,JJ Tints,26651.0
200745,https://www.lenskart.com/lenskart-air-la-e14866-c3-eyeglasses.html,Gunmetal,Medium,136 mm,Lenskart Air,LA E14866,eyeframe,10419,4.8,1546,0,2000,2000,VCEYE,Cutting Edge 2.0,27161.0
205477,https://www.lenskart.com/lenskart-lk-s15200-c3-sunglasses.html,Transparent,Medium,137 mm,Lenskart STUDIO,LK S15200,sunglasses,4047,0.0,402,0,3000,3000,VCEYE,Hip Hop,26301.0
213184,https://www.lenskart.com/lenskart-lk-s-16524-c1-sunglasses.html,Black,Extra Wide,142 mm,Lenskart STUDIO,LK S16524,sunglasses,2150,0.0,12,0,3000,3000,,Dark Knight,27561.0
210234,https://www.lenskart.com/john-jacobs-jj-s15906-c1-sunglasses.html,Black,Medium,136 mm,John Jacobs,JJ S15906,sunglasses,1218,0.0,607,0,6000,6000,JJSUN,JJ Tints,26651.0
