product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty
https://www.lenskart.com/vincent-chase-vc-e11803-c10-eyeglasses.html,Purple,Narrow,131 mm,Vincent Chase,VC E11803,eyeframe,68,0.0,2773
https://www.lenskart.com/vincent-chase-vc-s16142-c1-sunglasses.html,Blue,Wide,141 mm,Vincent Chase Polarized,VC S16142,sunglasses,494,0.0,976
https://www.lenskart.com/john-jacobs-jj-e16288-c1-eyeglasses.html,Silver,Medium,134 mm,John Jacobs,JJ E16288,eyeframe,154,0.0,844
https://www.lenskart.com/vincent-chase-vc-s16554-c2-sunglasses.html,Black,Narrow,132 mm,Vincent Chase Polarized,VC S16554,sunglasses,143,0.0,1380
https://www.lenskart.com/john-jacobs-jj-e13939-c2-eyeglasses.html,Gunmetal,Extra Wide,149 mm,John Jacobs,JJ E13939,eyeframe,887,0.0,6
https://www.lenskart.com/hooper-hp-e10068l-c1-eyeglasses.html,Blue,8-12 yrs,125 mm,Hooper online,HP E10068L,eyeframe,2943,5.0,119
https://www.lenskart.com/hooper-hp-e10027m-c6-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper online,HP E10027M,eyeframe,1293,4.3,60
https://www.lenskart.com/hooper-hp-e10063s-c2-eyeglasses.html,Blue,2-5 yrs,118 mm,Hooper,HP E10063S,eyeframe,2239,5.0,54
https://www.lenskart.com/hooper-hp-s10120m-c2-sunglasses.html,Blue,5-8 yrs,120 mm,Hooper,HP S10120M,sunglasses,1683,0.0,131
https://www.lenskart.com/hooper-hp-s14907l-c4-sunglasses.html,White,8-12 yrs,128 mm,Hooper,HP S14907L,sunglasses,1980,0.0,202
https://www.lenskart.com/john-jacobs-jj-e15136-c2-eyeglasses.html,Silver,Narrow,133 mm,John Jacobs,JJ E15136,eyeframe,1112,4.0,6
https://www.lenskart.com/john-jacobs-jj-s12502-c8-sunglasses.html,Gold,Wide,138 mm,John Jacobs,JJ S12502,sunglasses,682,4.6,74
https://www.lenskart.com/lenskart-blu-lb-e13738-c8-eyeglasses.html,Purple,Medium,137 mm,Lenskart Blu,LB E13738,non_power_reading,482,0.0,47
https://www.lenskart.com/john-jacobs-jj-e15780-c2-dup-eyeglasses.html,Green,Wide,141 mm,John Jacobs,JJ E15780,eyeframe,801,0.0,92
https://www.lenskart.com/john-jacobs-jj-s16635-c1-sunglasses.html,Tortoise,Wide,141 mm,John Jacobs,JJ S16635,sunglasses,47,0.0,653
https://www.lenskart.com/vincent-chase-vc-e14349-c3-eyeglasses.html,Blue,Medium,135 mm,Vincent Chase,VC E14349,eyeframe,6881,4.6,1
https://www.lenskart.com/vincent-chase-vc-s14596-c2-sunglasses.html,Red,Narrow,134 mm,Vincent Chase Polarized,VC S14596,sunglasses,2263,4.75,38
https://www.lenskart.com/john-jacobs-jj-e14642-c3-eyeglasses.html,Rose Gold,Wide,138 mm,John Jacobs,JJ E14642,eyeframe,287,0.0,520
https://www.lenskart.com/hooper-hp-e10025m-c8-eyeglasses.html,Transparent,5-8 yrs,123 mm,Hooper online,HP E10025M,eyeframe,991,4.0,614
https://www.lenskart.com/hooper-hp-e10028m-c9-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper online,HP E10028M,eyeframe,1193,4.0,158
https://www.lenskart.com/aquacolor-tricky-turquoise-n-1-month-color-lenses2-lenses-plano.html,,,,Aquacolor,Aquacolor Tricky Turquoise Zero Power Monthly,contact_lens,1743,5.0,49979
https://www.lenskart.com/john-jacobs-jj-e13592-c5-eyeglasses.html,Gold,Wide,139 mm,John Jacobs,JJ E13592,eyeframe,313,4.35,1042
https://www.lenskart.com/vincent-chase-vc-e15380-c1-eyeglasses.html,Brown,Medium,135 mm,Vincent Chase Online,VC E15380,eyeframe,3528,0.0,169
https://www.lenskart.com/john-jacobs-jj-s15451-c2-sunglasses.html,Gold,Extra Wide,144 mm,John Jacobs,JJ S15451,sunglasses,236,0.0,31
https://www.lenskart.com/vincent-chase-vc-s10802-c7-sunglasses.html,Black,Wide,144 mm,Vincent Chase Polarized,VC S10802,sunglasses,310,4.45,50
https://www.lenskart.com/john-jacobs-jj-e12997-c2-eyeglasses.html,Brown,Narrow,130 mm,John Jacobs,JJ E12997,eyeframe,5986,4.4,160
https://www.lenskart.com/john-jacobs-jj-e12717-c5-eyeglasses.html,Grey,Wide,140 mm,John Jacobs,JJ E12717,eyeframe,3052,4.55,37
https://www.lenskart.com/john-jacobs-jj-e11686xl-c1-eyeglasses.html,Gunmetal,Extra Wide,142 mm,John Jacobs Online,JJ E11686XL,eyeframe,2357,4.7,1411
https://www.lenskart.com/john-jacobs-jj-e14415-c3-eyeglasses.html,Grey,Wide,140 mm,John Jacobs,JJ E14415,eyeframe,3070,4.6,1
https://www.lenskart.com/hooper-hp-e10031l-c6-eyeglasses.html,Black,8-12 yrs,128 mm,Hooper online,HP E10031L,eyeframe,1768,5.0,104
https://www.lenskart.com/vincent-chase-vc-e15590-c1-eyeglasses.html,Black,Narrow,132 mm,Vincent Chase,VC E15590,eyeframe,3218,3.0,3
https://www.lenskart.com/john-jacobs-jj-e16563-c1-eyeglass.html,Transparent,Extra Wide,147 mm,John Jacobs,JJ E16563,eyeframe,57,0.0,252
https://www.lenskart.com/john-jacobs-jj-e16623-c2-eyeglasses.html,Green,Wide,139 mm,John Jacobs,JJ E16623,eyeframe,29,0.0,882
https://www.lenskart.com/john-jacobs-jj-e12814-c1-eyeglasses.html,Grey,Narrow,130 mm,John Jacobs,JJ E12814,eyeframe,5602,4.6,365
https://www.lenskart.com/aqua-color-dusky-brown-monthly-disposable-color-lenses-2-lenses-box-plano.html,,,,Aquacolor,Aquacolor Dusky Brown Zero Power Monthly,contact_lens,33777,4.55,49985
https://www.lenskart.com/john-jacobs-jj-e13097-c3-eyeglasses.html,White,Medium,135 mm,John Jacobs Online,JJ E13097,eyeframe,2775,4.3,1063
https://www.lenskart.com/black-golden-full-rim-hexagon-small-size-50-john-jacobs-steel-jj-e11675-c1-eyeglasses.html,Black,Medium,135 mm,John Jacobs,JJ E11675,eyeframe,246,4.7,1820
https://www.lenskart.com/john-jacobs-jj-e13719-full-rim-c3-eyeglasses.html,Rose Gold,Medium,134 mm,John Jacobs,JJ E13719,eyeframe,4253,4.5,535
https://www.lenskart.com/hooper-hp-e10026m-c7-eyeglasses.html,Blue,5-8 yrs,120 mm,Hooper online,HP E10026M,eyeframe,2973,5.0,629
https://www.lenskart.com/hooper-hp-e10062s-c2-eyeglasses.html,Orange,2-5 yrs,109 mm,Hooper online,HP E10062S,eyeframe,1315,0.0,111
https://www.lenskart.com/vincent-chase-vc-e14269-c3-eyeglasses.html,Tortoise,Wide,142 mm,Vincent Chase Online,VC E14269,eyeframe,1343,4.4,266
https://www.lenskart.com/hooper-hp-s10119m-c2-sunglasses.html,Blue,5-8 yrs,120 mm,Hooper,HP S10119M,sunglasses,1708,5.0,178
https://www.lenskart.com/lenskart-air-la-e15016-c2-eyeglasses.html,Blue,Extra Narrow,125 mm,Lenskart Air Online,LA E15016,eyeframe,5138,5.0,3
https://www.lenskart.com/john-jacobs-jj-e15266-c2-eyeglasses.html,Gold,Medium,137 mm,John Jacobs,JJ E15266,eyeframe,561,4.0,294
https://www.lenskart.com/lenskart-air-la-e16157-c1-eyeglasses.html,Blue,Medium,134 mm,Lenskart Air,LA E16157,eyeframe,454,0.0,1614
https://www.lenskart.com/john-jacobs-jj-e16286-c1-eyeglasses.html,Gold,Narrow,133 mm,John Jacobs,JJ E16286,eyeframe,176,0.0,127
https://www.lenskart.com/john-jacobs-jj-e13577-full-rim-c1-eyeglasses.html,Silver,Narrow,132 mm,John Jacobs,JJ E13577,eyeframe,1901,5.0,78
https://www.lenskart.com/john-jacobs-jj-e13591-c3-eyeglasses.html,Silver,Medium,137 mm,John Jacobs,JJ E13591,eyeframe,1816,4.55,473
https://www.lenskart.com/john-jacobs-jj-s13804-c1-sunglasses.html,Gold,Medium,136 mm,John Jacobs,JJ S13804,sunglasses,2043,4.55,37
https://www.lenskart.com/john-jacobs-jj-e14504-c2-eyeglasses.html,Brown,Extra Wide,144 mm,John Jacobs,JJ E14504,eyeframe,805,0.0,162
https://www.lenskart.com/john-jacobs-jj-e14643-c2-eyeglasses.html,Copper,Medium,136 mm,John Jacobs,JJ E14643,eyeframe,721,0.0,21
https://www.lenskart.com/john-jacobs-jj-e13004-c3-eyeglasses.html,Tortoise,Narrow,131 mm,John Jacobs,JJ E13004,eyeframe,1717,4.25,275
https://www.lenskart.com/hooper-hp-s10118m-c5-sunglasses.html,Blue,5-8 yrs,121 mm,Hooper,HP S10118M,sunglasses,1625,0.0,157
https://www.lenskart.com/hooper-hp-e14851l-c2-eyeglasses.html,Maroon,8-12 yrs,126 mm,Hooper Switch,HP E14851L,eyeframe,1071,5.0,299
https://www.lenskart.com/john-jacobs-jj-e14991-c1-eyeglasses.html,Black,Narrow,131 mm,John Jacobs,JJ E14991,eyeframe,835,0.0,441
https://www.lenskart.com/john-jacobs-jj-e15550-c2-eyeglasses.html,Brown,Medium,136 mm,John Jacobs,JJ E15550,eyeframe,1296,3.5,15
https://www.lenskart.com/lenskart-blu-lb-e16057-c3-eyeglasses.html,Black,Medium,137 mm,Lenskart Blu,LB E16057,non_power_reading,261,0.0,152
https://www.lenskart.com/john-jacobs-jj-s16635-c2-sunglasses.html,Grey,Wide,141 mm,John Jacobs,JJ S16635,sunglasses,38,0.0,631
https://www.lenskart.com/john-jacobs-jj-s16636-c1-sunglasses.html,Brown,Medium,137 mm,John Jacobs,JJ S16636,sunglasses,38,0.0,563
https://www.lenskart.com/john-jacobs-jj-e16684-c1-eyeglasses.html,Blue,Extra Wide,144 mm,John Jacobs,JJ E16684,eyeframe,26,0.0,774
https://www.lenskart.com/john-jacobs-jj-e16687-c2-eyeglasses.html,Blue,Extra Wide,144 mm,John Jacobs,JJ E16687,eyeframe,32,0.0,1259
https://www.lenskart.com/john-jacobs-jj-e16686-c2-eyeglasses.html,Tortoise,Extra Wide,143 mm,John Jacobs,JJ E16686,eyeframe,31,0.0,768
https://www.lenskart.com/john-jacobs-jj-s16898-c3-sunglasses.html,Green,Extra Wide,145 mm,John Jacobs,JJ S16898,sunglasses,118,0.0,178
https://www.lenskart.com/vincent-chase-polarized-vc-s11113-c8-sunglasses.html,Brown,Wide,142 mm,Vincent Chase Polarized,VC S11113,sunglasses,11620,4.4,880
https://www.lenskart.com/vincent-chase-vc-s11110-c9-full-rim-wayfarer-pc-pc-sunglasses.html,Black,Wide,145 mm,Vincent Chase Polarized,VC S11110,sunglasses,27268,4.45,1050
https://www.lenskart.com/aqua-color-sapphire-blue-monthly-color-2-lenses-box-145046.html,,,,Aquacolor,Aquacolor Sapphire Blue Zero Power Monthly,contact_lens,1554,0.0,49996
https://www.lenskart.com/lenskart-air-lenskart-air-la-e12858-full-rim-rectangle-tr90-stainless-steel-c5-eyeglasses.html,Brown,Extra Wide,146 mm,Lenskart Air Online,LA E12858,eyeframe,5160,4.0,177
https://www.lenskart.com/john-jacobs-jj-s13935-c1-sunglasses.html,Black,Wide,140 mm,John Jacobs,JJ S13935,sunglasses,508,0.0,131
https://www.lenskart.com/hooper-hp-e10034-c5-eyeglasses.html,Black,8-12 yrs,127 mm,Hooper online,HP E10034L,eyeframe,2870,4.5,139
https://www.lenskart.com/vincent-chase-vc-s14596-c1-sunglasses.html,Black,Narrow,134 mm,Vincent Chase Polarized,VC S14596,sunglasses,2817,4.75,583
https://www.lenskart.com/hooper-hp-e10028m-c6-eyeglasses.html,Black,5-8 yrs,123 mm,Hooper online,HP E10028M,eyeframe,1279,4.0,119
https://www.lenskart.com/hooper-hp-e10076l-c4-eyeglasses.html,Transparent,8-12 yrs,128 mm,Hooper online,HP E10076L,eyeframe,1579,0.0,22
https://www.lenskart.com/john-jacobs-jj-e14759-c2-eyeglasses.html,Black,Wide,140 mm,John Jacobs,JJ E14759,eyeframe,1637,0.0,297
https://www.lenskart.com/lenskart-boost-lkb-s15376-c2-sunglasses.html,Tortoise,Wide,143 mm,Lenskart Boost,LKB S15376,sunglasses,843,0.0,232
https://www.lenskart.com/lenskart-hustlr-la-e15417-w-c9-eyeglasses.html,Pink,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,57,0.0,2246
https://www.lenskart.com/vincent-chase-vc-s10802-c1-sunglasses.html,Black,Wide,144 mm,Vincent Chase Polarized,VC S10802,sunglasses,19215,4.45,1540
https://www.lenskart.com/john-jacobs-jj-s12811-c2-sunglasses.html,Black,Medium,136 mm,John Jacobs,JJ S12811,sunglasses,7441,4.4,206
https://www.lenskart.com/aquacolor-tricky-turquoise-monthly-disposable-color-lenses-2-lenses-box-plano.html,,,,Aquacolor,Aquacolor Tricky Turquoise Zero Power Monthly,contact_lens,22482,4.6,49993
https://www.lenskart.com/vincent-chase-vc-s12585-c8-sunglasses.html,Brown,Wide,141 mm,Vincent Chase Polarized,VC S12585,sunglasses,5425,4.4,103
https://www.lenskart.com/black-transparent-half-rim-square-large-size-128-lenskart-safety-goggles-l-e13332-c1.html,Black,Narrow,,Lenskart Safety Goggles,L E13332,non_power_reading,5597,4.1,1810
https://www.lenskart.com/vincent-chase-vc-s13115-c7-sunglasses.html,Grey,Narrow,135 mm,Vincent Chase Polarized,VC S13115,sunglasses,8737,4.6,1670
https://www.lenskart.com/john-jacobs-jj-e13893-c5-eyeglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ E13893,eyeframe,2273,5.0,697
https://www.lenskart.com/hooper-hp-e10026-c3-eyeglasses.html,Blue,8-12 yrs,126 mm,Hooper online,HP E10026,eyeframe,2985,5.0,46
https://www.lenskart.com/john-jacobs-jj-e14651-c2-eyeglasses.html,Maroon,Wide,139 mm,John Jacobs,JJ E14651,eyeframe,771,5.0,80
https://www.lenskart.com/vincent-chase-vc-s14118-c7-sunglasses.html,Transparent,Wide,144 mm,Vincent Chase Polarized,VC S14122,sunglasses,2194,5.0,1605
https://www.lenskart.com/lenskart-blu-lb-e16061-c2-eyeglasses.html,Tortoise,Narrow,131 mm,Lenskart Blu,LB E16061,non_power_reading,177,0.0,297
https://www.lenskart.com/vincent-chase-vc-s16144-c2-sunglasses.html,Sky Blue,Wide,144 mm,Vincent Chase Polarized,VC S16144,sunglasses,894,0.0,654
https://www.lenskart.com/john-jacobs-jj-e16624-c2-eyeglasses.html,Purple,Medium,134 mm,John Jacobs,JJ E16624,eyeframe,30,0.0,770
https://www.lenskart.com/john-jacobs-jj-s16637-c2-sunglasses.html,Purple,Wide,140 mm,John Jacobs,JJ S16637,sunglasses,29,0.0,260
https://www.lenskart.com/john-jacobs-jj-e12996-c1-eyeglasses.html,Black,Extra Narrow,128 mm,John Jacobs,JJ E12996,eyeframe,3739,3.95,137
https://www.lenskart.com/john-jacobs-jj-s13800-c2-sunglasses.html,Gold,Medium,134 mm,John Jacobs,JJ S13800,sunglasses,1174,5.0,151
https://www.lenskart.com/john-jacobs-jj-e12543xl-c2-eyeglasses.html,Blue,Extra Wide,142 mm,John Jacobs Online,JJ E12543XL,eyeframe,951,5.0,1345
https://www.lenskart.com/john-jacobs-jj-e14262-c1-eyeglass.html,Silver,Medium,137 mm,John Jacobs,JJ E14262,eyeframe,1030,0.0,156
https://www.lenskart.com/hooper-hp-e10063m-c2-eyeglasses.html,Black,5-8 yrs,120 mm,Hooper online,HP E10035L,eyeframe,1564,5.0,233
https://www.lenskart.com/john-jacobs-jj-e14371-c2-eyeglasses.html,Black,Narrow,132 mm,John Jacobs Online,JJ E14371,eyeframe,1567,0.0,7
https://www.lenskart.com/hooper-hp-e10076l-c1-eyeglasses.html,Purple,8-12 yrs,128 mm,Hooper online,HP E10076L,eyeframe,1760,0.0,22
https://www.lenskart.com/john-jacobs-jj-e14731-c1-eyeglasses.html,Blue,Medium,138 mm,John Jacobs,JJ E14731,eyeframe,1153,0.0,118
https://www.lenskart.com/lenskart-air-la-e14826-c1-eyeglasses.html,Transparent,Wide,138 mm,Lenskart Air Online,LA E14826,eyeframe,2928,0.0,1601
https://www.lenskart.com/hooper-hp-e14855s-c1-eyeglasses.html,Black,5-8 yrs,121 mm,Hooper Switch,HP E14855S,eyeframe,956,0.0,23
https://www.lenskart.com/john-jacobs-jj-e13554-c3-eyeglasses.html,Silver,Wide,139 mm,John Jacobs,JJ E13554,eyeframe,1813,4.5,167
https://www.lenskart.com/john-jacobs-jj-e13554-c5-eyeglasses.html,Silver,Wide,139 mm,John Jacobs,JJ E13554,eyeframe,1026,4.5,87
https://www.lenskart.com/hooper-hp-e10109l-c4-eyeglasses.html,Black,8-12 yrs,125 mm,Hooper,HP E10109L,eyeframe,1759,0.0,52
https://www.lenskart.com/john-jacobs-jj-s13081-c8-sunglasses.html,Sky Blue,Extra Wide,142 mm,John Jacobs,JJ S13081,sunglasses,219,4.8,405
https://www.lenskart.com/hooper-hp-e15689-c1-eyeglasses.html,Orange,8-12 yrs,126 mm,Hooper,HP E15689L,eyeframe,1334,5.0,61
https://www.lenskart.com/john-jacobs-jj-s15905-c1-sunglasses.html,Black,Extra Wide,146 mm,John Jacobs,JJ S15905,sunglasses,55,0.0,849
https://www.lenskart.com/vincent-chase-vc-e11803-m-c4-eyeglasses.html,Brown Demi,Medium,135 mm,Vincent Chase,VC E11803-M,eyeframe,75,0.0,2536
https://www.lenskart.com/vincent-chase-vc-s16145-c4-sunglasses.html,Blue,Wide,143 mm,Vincent Chase Polarized,VC S16145,sunglasses,382,0.0,948
https://www.lenskart.com/john-jacobs-jj-s16637-c1-sunglasses.html,Maroon,Wide,140 mm,John Jacobs,JJ S16637,sunglasses,29,0.0,649
https://www.lenskart.com/john-jacobs-jj-e16686-c1-eyeglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ E16686,eyeframe,25,0.0,774
https://www.lenskart.com/vincent-chase-vc-s13716-c1-sunglasses.html,Black,Wide,145 mm,Vincent Chase Polarized,VC S13716,sunglasses,2912,4.25,705
https://www.lenskart.com/john-jacobs-jj-s13874-full-rim-c1-sunglasses.html,Silver,Narrow,132 mm,John Jacobs,JJ S13874,sunglasses,2525,4.15,20
https://www.lenskart.com/john-jacobs-jj-e12543xl-c1-eyeglasses.html,Black,Extra Wide,142 mm,John Jacobs Online,JJ E12543XL,eyeframe,1229,5.0,1294
https://www.lenskart.com/john-jacobs-jj-e14644-c3-eyeglasses.html,Black,Extra Wide,142 mm,John Jacobs,JJ E14644,eyeframe,762,0.0,258
https://www.lenskart.com/john-jacobs-jj-e14758-c3-eyeglasses.html,Pink,Extra Wide,146 mm,John Jacobs,JJ E14758,eyeframe,962,5.0,234
https://www.lenskart.com/john-jacobs-jj-e14008l-c6-eyeglasses.html,Transparent,Wide,140 mm,John Jacobs,JJ E14008L,non_power_reading,129,0.0,143
https://www.lenskart.com/vincent-chase-vc-s13122-c2-sunglasses.html,Silver,Medium,137 mm,Vincent Chase Polarized,VC S13122,sunglasses,7882,4.55,1472
https://www.lenskart.com/gunmetal-black-full-rim-aviator-medium-size-55-john-jacobs-supreme-steel-jj-e11687-c1-eyeglasses-dup.html,Gunmetal,Medium,136 mm,John Jacobs Computer Glasses,JJ E11687,eyeframe,2242,4.6,697
https://www.lenskart.com/hooper-hp-e10017l-c2-eyeglasses.html,Blue,8-12 yrs,125 mm,Hooper online,HP E10017L,eyeframe,2942,4.65,17
https://www.lenskart.com/hooper-hp-e10026-c4-eyeglasses.html,Blue,8-12 yrs,126 mm,Hooper online,HP E10026,eyeframe,3004,5.0,1
https://www.lenskart.com/lenskart-blu-lb-E14060-c17-eyeglasses.html,Brown,Medium,137 mm,Lenskart Blu,LB E14060,non_power_reading,781,4.65,426
https://www.lenskart.com/john-jacobs-jj-s13897-c4-sunglasses.html,Gold,Wide,139 mm,John Jacobs,JJ S13897,sunglasses,266,0.0,64
https://www.lenskart.com/lenskart-blu-lb-e13740-c4-eyeglasses.html,Grey,Wide,139 mm,Lenskart Blu,LB E13740,non_power_reading,239,0.0,316
https://www.lenskart.com/john-jacobs-jj-e16624-c1-eyeglasses.html,Pink,Medium,134 mm,John Jacobs,JJ E16624,eyeframe,24,0.0,765
https://www.lenskart.com/john-jacobs-jj-e13148-c2-eyeglasses.html,Blue,Extra Wide,142 mm,John Jacobs,JJ E13148,eyeframe,1798,4.85,255
https://www.lenskart.com/aqua-color-steel-blue-monthly-disposable-color-contact-lens-2-lens-box.html,,,,Aquacolor,Aquacolor Steel Blue Zero Power Monthly,contact_lens,2132,4.75,49937
https://www.lenskart.com/john-jacobs-jj-e13876-full-rim-c2-eyeglasses.html,Green,Medium,134 mm,John Jacobs,JJ E13876,eyeframe,2019,4.5,391
https://www.lenskart.com/john-jacobs-jj-e13878-full-rim-c2-eyeglasses.html,Green,Narrow,132 mm,John Jacobs Online,JJ E13878,eyeframe,1226,4.6,1166
https://www.lenskart.com/john-jacobs-jj-s13897-c1-sunglasses.html,Gold,Wide,139 mm,John Jacobs,JJ S13897,sunglasses,1933,5.0,71
https://www.lenskart.com/hooper-hp-e10109-c1-eyeglasses.html,Tortoise,8-12 yrs,127 mm,Hooper online,HP E10109,eyeframe,3106,5.0,87
https://www.lenskart.com/john-jacobs-jj-e14502-c1-eyeglasses.html,Tortoise,Extra Wide,142 mm,John Jacobs,JJ E14502,eyeframe,1226,4.75,34
https://www.lenskart.com/hooper-hp-e10040s-c1-eyeglasses.html,Maroon,5-8 yrs,124 mm,Hooper Switch,HP E10040S,eyeframe,492,0.0,404
https://www.lenskart.com/hooper-hp-e15012m-c2-eyeglasses.html,Blue,5-8 yrs,123 mm,Hooper,HP E15012M,eyeframe,2451,0.0,125
https://www.lenskart.com/hooper-hp-e10061s-c4-eyeglasses.html,Purple,2-5 yrs,110 mm,Hooper online,HP E10061S,eyeframe,1674,5.0,71
https://www.lenskart.com/vincent-chase-vc-s14459-c5-sunglasses.html,Brown,Wide,142 mm,Vincent Chase Polarized,Vc S14459,sunglasses,10055,4.75,10773
https://www.lenskart.com/hooper-hp-e15687-c1-eyeglasses.html,Pink,5-8 yrs,124 mm,Hooper,HP E15687M,eyeframe,1061,0.0,119
https://www.lenskart.com/hooper-hp-e15689-c2-eyeglasses.html,Purple,8-12 yrs,126 mm,Hooper,HP E15689L,eyeframe,1246,5.0,14
https://www.lenskart.com/vincent-chase-vc-s15798-c2-sunglasses.html,Silver,Wide,142 mm,Vincent Chase,VC S15798,sunglasses,276,0.0,1085
https://www.lenskart.com/hooper-hp-s15816m-c3-sunglasses.html,Pink,8-12 yrs,125 mm,Hooper,HP S15816M,sunglasses,443,0.0,9
https://www.lenskart.com/lenskart-boost-lkb-s15377-c3-sun-dup.html,Blue,Extra Wide,153 mm,Lenskart Boost,LKB S15377,sunglasses,194,0.0,79
https://www.lenskart.com/vincent-chase-vc-s12938-c3-sunglasses.html,Silver,Wide,144 mm,Vincent Chase,VC S12938,sunglasses,9932,4.6,1583
https://www.lenskart.com/john-jacobs-jj-s13967-full-rim-c2-sunglasses.html,Gold,Narrow,133 mm,John Jacobs,JJ S13967,sunglasses,1017,0.0,56
https://www.lenskart.com/hooper-hp-e10077-c2-eyeglasses.html,Black,5-8 yrs,124 mm,Hooper,HP E10077M,eyeframe,3355,5.0,103
https://www.lenskart.com/vincent-chase-vc-s14590-c1-sunglasses.html,Black,Wide,145 mm,Vincent Chase Polarized,VC S14590,sunglasses,3783,5.0,2220
https://www.lenskart.com/john-jacobs-jj-e12543-c6-eyeglasses.html,Pink,Medium,136 mm,John Jacobs Online,JJ E12543,eyeframe,1760,4.4,524
https://www.lenskart.com/hooper-hp-e15338l-c2-eyeglasses.html,Brown,8-12 yrs,129 mm,Hooper,HP E15338L,eyeframe,1253,0.0,178
https://www.lenskart.com/john-jacobs-jj-e15552-c1-eyeglasses.html,Black,Narrow,132 mm,John Jacobs,JJ E15552,eyeframe,1227,3.0,268
https://www.lenskart.com/john-jacobs-jj-s15563-c1-sunglasses.html,Black,Medium,134 mm,John Jacobs,JJ S15563,sunglasses,256,3.0,346
https://www.lenskart.com/john-jacobs-jj-s16345-c2-sunglasses.html,Grey,Extra Wide,147 mm,John Jacobs,JJ S16345,sunglasses,434,0.0,75
https://www.lenskart.com/vincent-chase-vc-s16399-c1-sunglasses.html,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16399,sunglasses,86,0.0,1536
https://www.lenskart.com/john-jacobs-jj-s16897-c4-sunglasses.html,Brown,Extra Wide,145 mm,John Jacobs,JJ S16897,sunglasses,41,0.0,2
https://www.lenskart.com/aqua-color-midnight-black-monthly-disposable-color-contact-lens-2-lens-box.html,,,,Aquacolor,Aquacolor Midnight Black Zero Power Monthly,contact_lens,1984,4.8,49949
https://www.lenskart.com/john-jacobs-jj-s13967-full-rim-c3-sunglasses.html,Gold,Narrow,133 mm,John Jacobs,JJ S13967,sunglasses,1441,0.0,5
https://www.lenskart.com/john-jacobs-jj-e14128-c3-c3-eyeglasses.html,Marron,Medium,137 mm,John Jacobs,JJ E14128,eyeframe,2139,4.9,425
https://www.lenskart.com/john-jacobs-jj-e12540-c6-eyeglasses.html,Orange,Wide,140 mm,John Jacobs Online,JJ E12540,eyeframe,857,4.75,584
https://www.lenskart.com/john-jacobs-jj-e13002-c4-y-eyeglasses.html,Yellow,Extra Narrow,127 mm,John Jacobs,JJ E13002,eyeframe,1843,4.9,45
https://www.lenskart.com/vincent-chase-vc-e14712-c3-eyeglasses.html,Silver,Wide,138 mm,Vincent Chase Online,VC E14712,eyeframe,2640,4.65,1
https://www.lenskart.com/hooper-hp-e14855s-c2-eyeglasses.html,Maroon,5-8 yrs,121 mm,Hooper Switch,HP E14855S,eyeframe,655,0.0,280
https://www.lenskart.com/hooper-hp-e14911s-c2-eyeglasses.html,Blue,2-5 yrs,117 mm,Hooper online,HP E14911S,eyeframe,1063,5.0,60
https://www.lenskart.com/hooper-hp-e10108l-c4-eyeglasses.html,Orange,8-12 yrs,127 mm,Hooper,HP E10108L,eyeframe,1462,0.0,124
https://www.lenskart.com/john-jacobs-jj-e15371-c1-eyeglasses.html,Black,Wide,138 mm,John Jacobs,JJ E15371,eyeframe,2504,0.0,46
https://www.lenskart.com/lenskart-blu-lb-e14060-c14-eyeglasses.html,Yellow,Medium,137 mm,Lenskart Blu,LB E14060,non_power_reading,874,4.65,381
https://www.lenskart.com/john-jacobs-jj-s13087-c3-sunglasses.html,Black,Wide,140 mm,John Jacobs,JJ S13087,sunglasses,69,4.5,300
https://www.lenskart.com/vincent-chase-vc-s15039-c3-sunglasses.html,Black,Wide,141 mm,Vincent Chase,VC S15039,sunglasses,313,0.0,250
https://www.lenskart.com/vincent-chase-vc-s15707-c1-sunglasses.html,Black,Extra Wide,148 mm,Vincent Chase,VC S15707,sunglasses,391,0.0,5
https://www.lenskart.com/vincent-chase-vc-s15766-c2-sunglasses.html,Silver,Narrow,135 mm,Vincent Chase Polarized,VC S15766,sunglasses,52,0.0,1840
https://www.lenskart.com/vincent-chase-vc-s16553-c1-sunglasses.html,Silver,Narrow,134 mm,Vincent Chase Polarized,VC S16553,sunglasses,122,0.0,785
https://www.lenskart.com/john-jacobs-jj-e15780-c3-dup-eyeglasses.html,Brown,Medium,137 mm,John Jacobs,JJ E15780,eyeframe,654,0.0,151
https://www.lenskart.com/vincent-chase-vc-s12934-c2-sunglasses.html,Gold,Medium,140 mm,Vincent Chase Polarized,VC S12934,sunglasses,3982,4.4,4993
https://www.lenskart.com/john-jacobs-jj-e13572-full-rim-c1-eyeglasses.html,Brown,Wide,140 mm,John Jacobs,JJ E13572,eyeframe,2608,4.65,80
https://www.lenskart.com/vincent-chase-vc-s14082-c4-c4-sunglasses.html,Black,Narrow,132 mm,Vincent Chase Polarized,VC S14082,sunglasses,7208,4.75,3203
