id,product_url,color,size,width,brand_name_en,model_name,classification,purchaseCount,avgRating,qty,wishlistCount,market_price,lenskart_price
146012,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Transparent,Medium,134 mm,Lenskart Air,LA E13517,eyeframe,77095,4.65,4077,2904,1700,1700
216521,https://www.lenskart.com/lenskart-hustlr-la-e15415-c1-eyeglasses.html,Ocean Blue,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,5164,0.0,2369,0,1700,1700
217261,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c5-eyeglasses.html,Transparent,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2602,0.0,2216,0,1700,1700
216712,https://www.lenskart.com/lenskart-la-e15417-w-c7-eyeglasses.html,Pink,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,2939,0.0,1411,0,1700,1700
201333,https://www.lenskart.com/lenskart-air-la-e13068-c6-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,26362,4.6,1050,0,1700,1700
201315,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Silver Black,Medium,134 mm,Vincent Chase,VC E13634,eyeframe,8586,4.75,3476,0,1700,1700
211383,https://www.lenskart.com/lenskart-air-la-e16153-c-c3-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E16153,eyeframe,2131,0.0,643,0,1700,1700
147507,https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Transparent,Medium,136 mm,Vincent Chase,VC E13037,eyeframe,62405,4.5,10739,8886,1700,1700
208951,https://www.lenskart.com/lenskart-hustlr-la-e15417-c15-eyeglasses.html,Navy,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,21483,4.6,11082,0,1700,1700
217202,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c2-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2263,0.0,2246,0,1700,1700
215389,https://www.lenskart.com/vincent-chase-vc-e16665-c2-eyeglasses.html,Green,Medium,137 mm,Vincent Chase,VC E16665,eyeframe,661,0.0,1115,0,1700,1700
217201,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c1-eyeglasses.html,Blue,Medium,139 mm,Lenskart Hustlr,LH E16985-W,eyeframe,2525,0.0,1780,0,1700,1700
149607,https://www.lenskart.com/vincent-chase-vc-e14211-c1-eyeglasses.html,Black,Medium,137 mm,Vincent Chase,VC E14211,eyeframe,17863,4.7,243,8286,1700,1700
217431,https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Green,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,1606,0.0,1862,0,1700,1700
209750,https://www.lenskart.com/lenskart-air-la-e15844-c4-eyeglasses.html,Brown,Wide,138 mm,Lenskart Air,LA E15844,eyeframe,7338,5.0,1917,0,1700,1700
137975,https://www.lenskart.com/lenskart-air-la-e13033-c2-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E13069,eyeframe,79635,4.6,2683,10980,1700,1700
215771,https://www.lenskart.com/vincent-chase-vc-e16696-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Vincent Chase,VC E16696,eyeframe,3327,0.0,196,0,1700,1700
145567,https://www.lenskart.com/vincent-chase-vc-e13634-full-rim-rectangle-metal-steel-escobar-c1-eyeglasses.html,Black,Medium,135 mm,Vincent Chase,VC E13634,eyeframe,39014,4.75,3482,3205,1700,1700
207481,https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,183807,4.6,11913,0,1700,1700
145996,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E11821,eyeframe,124910,4.7,7726,25348,1700,1700
208956,https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Greystone,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,50388,4.6,9849,0,1700,1700
217022,https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Grey,Medium,137 mm,Lenskart STUDIO,LS E15666,eyeframe,2792,0.0,866,0,2000,2000
206266,https://www.lenskart.com/vincent-chase-vc-e15347-c1-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15347,eyeframe,4956,0.0,2521,0,1700,1700
209728,https://www.lenskart.com/vincent-chase-vc-e15838-c1-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E15838,eyeframe,750,0.0,1810,0,2000,2000
206824,https://www.lenskart.com/lenskart-hustlr-la-e15417-c2-eyeglasses.html,Amber,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,45753,4.6,1785,0,1700,1700
205373,https://www.lenskart.com/lenskart-lk-e15176-c1-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E15176,eyeframe,4049,0.0,187,0,2000,2000
211943,https://www.lenskart.com/lenskart-air-la-e16240-c1-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E16240,eyeframe,1252,0.0,850,0,1700,1700
211448,https://www.lenskart.com/lenskart-air-la-e16169-c1-eyeglasses.html,Purple,Medium,136 mm,Lenskart Air,LA E16169,eyeframe,2073,0.0,962,0,1700,1700
211920,https://www.lenskart.com/vincent-chase-vc-e16233-c1-eyeglasses.html,Blue,Medium,134 mm,Vincent Chase,VC E16233,eyeframe,1171,0.0,1482,0,1700,1700
207671,https://www.lenskart.com/lenskart-hustlr-la-e15417-c10-eyeglasses.html,Dark Night,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,47056,4.6,18987,0,1700,1700
210157,https://www.lenskart.com/lenskart-air-la-e14961-c4-eyeglasses.html,Green,Medium,132 mm,Lenskart Air,LA E14961,eyeframe,2361,0.0,184,0,1700,1700
209774,https://www.lenskart.com/lenskart-air-la-e15851-c1-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E15851,eyeframe,3560,0.0,754,0,3000,3000
211524,https://www.lenskart.com/vincent-chase-vc-e16198-c1-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16198,eyeframe,863,0.0,1165,0,2000,2000
206828,https://www.lenskart.com/lenskart-hustlr-la-e15417-c6-eyeglasses.html,Monza Red,Medium,139 mm,Lenskart Hustlr,LA E15417-W,eyeframe,13046,4.6,3717,0,1700,1700
206734,https://www.lenskart.com/lenskart-air-la-e15395-c2-eyeglasses.html,Blue,Medium,134 mm,Lenskart Air,LA E15395,eyeframe,6606,4.0,20,0,1700,1700
206641,https://www.lenskart.com/vincent-chase-vc-e15380-c2-eyeglasses.html,Transparent,Medium,135 mm,Vincent Chase,VC E15380,eyeframe,4751,0.0,99,0,1700,1700
206269,https://www.lenskart.com/vincent-chase-vc-e15348-c2-eyeglasses.html,Blue,Medium,137 mm,Vincent Chase,VC E15348,eyeframe,5117,0.0,1305,0,1700,1700
206036,https://www.lenskart.com/lenskart-air-la-e15303-c2-eyeglasses.html,Transparent Blue,Medium,134 mm,Lenskart Air,LA E15303,eyeframe,5448,5.0,1124,0,1700,1700
201332,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Grey,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,11603,4.6,1499,0,1700,1700
150599,https://www.lenskart.com/lenskart-air-la-e14368-c1-eyeglasses.html,Grey,Medium,135 mm,Lenskart Air,LA E14368,eyeframe,28994,4.65,2363,3337,1700,1700
210773,https://www.lenskart.com/lenskart-air-la-e16026-c3-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16026,eyeframe,3117,0.0,39,0,2000,2000
146615,https://www.lenskart.com/vincent-chase-vc-e13784-c1-eyeglasses.html,Purple,Medium,135 mm,Vincent Chase,VC E13784,eyeframe,60914,4.6,1959,14578,1700,1700
146617,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Gold,Medium,134 mm,Vincent Chase,VC E13785,eyeframe,53568,4.75,4246,11799,1700,1700
137974,https://www.lenskart.com/lenskart-air-la-e13033-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E13069,eyeframe,97880,4.6,1968,22506,1700,1700
137971,https://www.lenskart.com/lenskart-air-la-e13032-c1-eyeglasses.html,Black,Medium,134 mm,Lenskart Air,LA E13068,eyeframe,78789,4.6,2617,20552,1700,1700
215394,https://www.lenskart.com/vincent-chase-vc-e16668-c2-eyeglasses.html,Pink,Medium,137 mm,Vincent Chase,VC E16668,eyeframe,1001,0.0,945,0,1700,1700
211607,https://www.lenskart.com/lenskart-air-la-e16207-c1-eyeglasses.html,Black,Medium,136 mm,Lenskart Air,LA E16207,eyeframe,1025,0.0,1303,0,4000,4000
142515,https://www.lenskart.com/john-jacobs-jj-e13343-c2-eyeglasses.html,Black,Medium,136 mm,John Jacobs,JJ E13343,eyeframe,43011,4.6,922,3172,3500,3500
201618,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html,Brown,Narrow,132 mm,Vincent Chase,VC E14973,eyeframe,30723,4.75,2589,0,1700,1700
201630,https://www.lenskart.com/vincent-chase-vc-e14977-c2-eyeglasses.html,Brown,Narrow,133 mm,Vincent Chase,VC E14977,eyeframe,36430,4.8,800,0,1700,1700
146023,https://www.lenskart.com/lenskart-air-la-e13520-c2-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E13520,eyeframe,63397,4.7,970,9749,1700,1700
150581,https://www.lenskart.com/lenskart-air-la-e14362-c1-eyeglasses.html,Grey,Wide,140 mm,Lenskart Air,LA E14362,eyeframe,64074,4.75,4545,2027,1700,1700
215762,https://www.lenskart.com/vincent-chase-vc-e16689-c2-eyeglasses.html,Grey,Narrow,133 mm,Vincent Chase,VC E16692,eyeframe,439,0.0,1648,0,1700,1700
213119,https://www.lenskart.com/lenskart-airr-la-e16496-cc3-eyeglasses.html,Gold,Wide,138 mm,Lenskart Air,LA E16496,eyeframe,688,0.0,746,0,4000,4000
136174,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,Transparent,Medium,135 mm,John Jacobs,JJ E10235,eyeframe,97227,4.45,2246,16093,3500,3500
137935,https://www.lenskart.com/vincent-chase-vc-e13029-c2-eyeglasses.html,Brown,Medium,136 mm,Vincent Chase,VC E13029,eyeframe,64388,4.8,2055,2799,1700,1700
146618,https://www.lenskart.com/vincent-chase-vc-e13785-c2-eyeglasses.html,Gunmetal,Medium,134 mm,Vincent Chase,VC E13785,eyeframe,66327,4.75,8701,5965,1700,1700
204186,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Transparent,Medium,137 mm,Lenskart Air,LA E15019,eyeframe,36322,4.65,3595,0,1700,1700
150573,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14360,eyeframe,66726,4.8,4470,4822,1700,1700
215363,https://www.lenskart.com/vincent-chase-vc-e16649-c3-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16649,eyeframe,547,0.0,1360,0,2000,2000
213115,https://www.lenskart.com/lenskart-air-la-e16495-c2-eyeglasses.html,Gunmetal,Medium,137 mm,Lenskart Air,LA E16495,eyeframe,778,0.0,1096,0,4000,4000
150858,https://www.lenskart.com/john-jacobs-jj-e14410-c1-eyeglasses.html,Grey,Medium,134 mm,John Jacobs,JJ E14410,eyeframe,35063,4.65,1108,0,3500,3500
146620,https://www.lenskart.com/vincent-chase-vc-e13786-c2-eyeglasses.html,Silver,Narrow,132 mm,Vincent Chase,VC E13786,eyeframe,101727,4.8,17086,6800,1700,1700
201621,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Pink,Extra Narrow,128 mm,Vincent Chase,VC E14974,eyeframe,22641,4.85,2048,0,1700,1700
152985,https://www.lenskart.com/lenskart-air-la-e14736-c2-eyeglasses.html,Grey,Extra Wide,142 mm,Lenskart Air,LA E14736,eyeframe,29505,4.6,918,0,1700,1700
148327,https://www.lenskart.com/lenskart-air-la-e14016-c1-eyeglasses.html,Transparent,Wide,139 mm,Lenskart Air,LA E14016,eyeframe,27213,4.85,698,1709,1700,1700
215761,https://www.lenskart.com/vincent-chase-vc-e16689-c1-eyeglasses.html,Blue,Narrow,133 mm,Vincent Chase,VC E16689,eyeframe,958,0.0,827,0,1700,1700
212718,https://www.lenskart.com/lenskart-air-la-e16433-c2-eyeglasses.html,Grey,Narrow,131 mm,Lenskart Air,LA E16433,eyeframe,994,0.0,1518,0,1700,1700
208134,https://www.lenskart.com/john-jacobs-jj-s15556-c1-sunglasses.html,Black,Extra Wide,148 mm,John Jacobs,JJ S15556,sunglasses,5485,3.5,866,0,6000,6000
207375,https://www.lenskart.com/vincent-chase-vc-e15481-c1-eyeglasses.html,Gunmetal,Medium,136 mm,Vincent Chase,VC E15481,eyeframe,6018,4.85,751,0,1700,1700
137934,https://www.lenskart.com/vincent-chase-vc-e13029-c1-eyeglasses.html,Black,Medium,136 mm,Vincent Chase,VC E13029,eyeframe,33423,4.8,4059,2254,1700,1700
146653,https://www.lenskart.com/lenskar-air-la-e13776-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E13776,eyeframe,72020,4.65,3240,5779,1700,1700
151705,https://www.lenskart.com/lenskart-air-la-e14573-c3-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14573,eyeframe,35153,4.7,1936,0,1700,1700
212863,https://www.lenskart.com/vincent-chase-vc-e-16453-c1-eyeglasses.html,Blue,Medium,136 mm,Vincent Chase,VC E16453,eyeframe,910,0.0,658,0,1700,1700
212719,https://www.lenskart.com/lenskart-air-la-e16434-c1-eyeglasses.html,Blue,Medium,135 mm,Lenskart Air,LA E16434,eyeframe,1113,0.0,1482,0,1700,1700
134947,https://www.lenskart.com/john-jacobs-jj-s12472-c2-sunglasses.html,Gunmetal,Medium,137 mm,John Jacobs,JJ S12472,sunglasses,48241,4.3,44,2812,5000,5000
151378,https://www.lenskart.com/vincent-chase-vc-s14507-c1-sunglasses.html,Gunmetal,Narrow,134 mm,Vincent Chase,VC S14507,sunglasses,52617,4.25,423,993,2000,2000
146623,https://www.lenskart.com/vincent-chase-vc-e13788-c1-eyeglasses.html,Gold,Narrow,132 mm,Vincent Chase,VC E13788,eyeframe,60740,4.75,3302,5489,1700,1700
148332,https://www.lenskart.com/lenskart-air-la-e14017-c3-eyeglasses.html,Black,Wide,139 mm,Lenskart Air,LA E14017,eyeframe,34636,4.7,31,3992,1700,1700
146020,https://www.lenskart.com/lenskart-air-la-e13519-c3-eyeglasses.html,Blue,Extra Wide,144 mm,Lenskart Air,LA E13519,eyeframe,56645,4.75,3629,5332,1700,1700
212867,https://www.lenskart.com/vincent-chase-vc-e16455-c1-eyeglasses.html,Black,Wide,138 mm,Vincent Chase,VC E16455,eyeframe,432,0.0,803,0,1700,1700
213106,https://www.lenskart.com/lenskart-air-la-e16491-c1-eyeglasses.html,Black,Medium,135 mm,Lenskart Air,LA E16491,eyeframe,737,0.0,1327,0,4000,4000
201388,https://www.lenskart.com/john-jacobs-jj-e11540-c6-eyeglasses.html,Gunmetal,Medium,137 mm,John Jacobs,JJ E11540,eyeframe,27869,4.4,1146,0,5000,5000
146616,https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Black,Medium,135 mm,Vincent Chase,VC E13784,eyeframe,71016,4.6,4568,22848,1700,1700
150413,https://www.lenskart.com/vincent-chase-vc-e14324-c3-eyeglasses.html,Pink,Medium,136 mm,Vincent Chase,VC E14324,eyeframe,26618,4.2,4267,384,2000,2000
151703,https://www.lenskart.com/lenskart-air-la-e14573-c1-eyeglasses.html,Grey,Medium,136 mm,Lenskart Air,LA E14573,eyeframe,22176,4.7,3231,0,1700,1700
151702,https://www.lenskart.com/lenskart-air-la-e14572-c3-eyeglasses.html,Grey,Medium,137 mm,Lenskart Air,LA E14572,eyeframe,22890,4.75,1345,0,1700,1700
215369,https://www.lenskart.com/vincent-chase-vc-e16652-c2-eyeglasses.html,Blue,Medium,135 mm,Vincent Chase,VC E16652,eyeframe,521,0.0,1569,0,2000,2000
213110,https://www.lenskart.com/lenskart-air-la-e16493-c1-eyeglasses.html,Black,Medium,136 mm,Lenskart Air,LA E16493,eyeframe,544,0.0,1378,0,4000,4000
150856,https://www.lenskart.com/john-jacobs-jj-e14409-c4-eyeglasses.html,Maroon,Medium,134 mm,John Jacobs,JJ E14409,eyeframe,12457,4.5,638,0,3500,3500
146619,https://www.lenskart.com/vincent-chase-vc-e13786-c1-eyeglasses.html,Gold,Narrow,132 mm,Vincent Chase,VC E13786,eyeframe,74939,4.8,11510,12294,1700,1700
204440,https://www.lenskart.com/vincent-chase-vc-e15069-c1-eyeglasses.html,Silver,Narrow,130 mm,Vincent Chase,VC E15069,eyeframe,16892,4.75,616,0,1700,1700
146850,https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,Transparent,Wide,140 mm,Lenskart Air,LA E12709,eyeframe,76645,4.75,3782,12349,1700,1700
152984,https://www.lenskart.com/lenskart-air-la-e14736-c1-eyeglasses.html,Black,Extra Wide,142 mm,Lenskart Air,LA E14736,eyeframe,27568,4.6,3852,0,1700,1700
212866,https://www.lenskart.com/vincent-chase-vc-e16454-c2-eyeglasses.html,Blue,Wide,138 mm,Vincent Chase,VC E16454,eyeframe,230,0.0,302,0,1700,1700
213107,https://www.lenskart.com/lenskart-air-la-e16492-c1-eyeglasses.html,Black,Medium,138 mm,Lenskart Air,LA E16492,eyeframe,1318,0.0,941,0,4000,4000
150871,https://www.lenskart.com/john-jacobs-jj-e14414-c1-eyeglasses.html,Grey,Wide,140 mm,John Jacobs,JJ E14414,eyeframe,23618,4.7,1007,0,3500,3500
149097,https://www.lenskart.com/vincent-chase-vc-e13033-m-c2-c2-eyeglasses.html,Grey,Medium,136 mm,Vincent Chase,VC E13033-M,eyeframe,44035,4.7,846,1985,1700,1700
136712,https://www.lenskart.com/vincent-chase-vc-e12852-c2-eyeglasses.html,Black,Medium,134 mm,Lenskart Air,LA E12852,eyeframe,59355,4.6,7382,5775,1700,1700
152987,https://www.lenskart.com/lenskart-air-la-e14736-m-c2-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E14736M,eyeframe,21805,4.85,1164,0,1700,1700
212879,https://www.lenskart.com/vincent-chase-vc-e16461-c1-eyeglasses.html,Gold,Medium,135 mm,Vincent Chase,VC E16461,eyeframe,1072,0.0,1489,0,1700,1700
212335,https://www.lenskart.com/lenskart-air-la-e16351-c2-eyeglasses.html,Blue,Medium,136 mm,Lenskart Air,LA E16351,eyeframe,664,0.0,2388,0,1700,1700
150862,https://www.lenskart.com/john-jacobs-jj-e14411-c1-eyeglasses.html,Black,Medium,138 mm,John Jacobs,JJ E14411,eyeframe,26918,4.6,6065,0,3500,3500
134826,https://www.lenskart.com/silver-black-full-rim-rectangle-large-size-56-vincent-chase-online-steel-escobar-vc-e12422-c3-eyeglasses.html,Silver,Wide,138 mm,Vincent Chase,VC E12422,eyeframe,86218,4.65,4325,27771,1700,1700
201631,https://www.lenskart.com/vincent-chase-vc-e14977-c3-eyeglasses.html,Transparent,Narrow,133 mm,Vincent Chase,VC E14977,eyeframe,28570,4.8,2797,0,1700,1700
150583,https://www.lenskart.com/lenskart-air-la-e14362-c3-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E14362,eyeframe,50598,4.75,4432,970,1700,1700
201272,https://www.lenskart.com/lenskart-air-la-e14958-c2-eyeglasses.html,Grey,Extra Wide,143 mm,Lenskart Air,LA E14958,eyeframe,25313,4.95,7315,0,1700,1700
215378,https://www.lenskart.com/vincent-chase-vc-e16656-c2-eyeglasses.html,Silver,Narrow,133 mm,Vincent Chase,VC E16656,eyeframe,8,0.0,1587,0,1700,1700
211293,https://www.lenskart.com/lenskart-air-la-e13069/w-c1-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E13069-W,eyeframe,72,0.0,2272,0,1700,1700
211282,https://www.lenskart.com/john-jacobs-jj-e16146-c2-eyeglasses.html,Grey,Wide,139 mm,John Jacobs,JJ E16146,eyeframe,5827,5.0,254,0,3500,3500
142996,https://www.lenskart.com/vincent-chase-vc-e13393-c1-eyeglasses.html,Purple,Narrow,132 mm,Vincent Chase,VC E13393,eyeframe,64556,4.65,3563,1820,2000,2000
204441,https://www.lenskart.com/vincent-chase-vc-e15069-c2-eyeglasses.html,Copper,Narrow,130 mm,Vincent Chase,VC E15069,eyeframe,8588,4.75,1339,0,1700,1700
150798,https://www.lenskart.com/lenskart-air-la-e14398-cc2-eyeglasses.html,Gunmetal,Narrow,132 mm,Lenskart Air,LA E14398,eyeframe,32395,4.7,607,612,3000,3000
150562,https://www.lenskart.com/lenskart-air-la-e12489-c6-eyeglasses.html,Black,Wide,140 mm,Lenskart Air,LA E12489,eyeframe,33319,4.65,3146,2014,1700,1700
215397,https://www.lenskart.com/vincent-chase-vc-e16670-c2-eyeglasses.html,Green,Narrow,132 mm,Vincent Chase,VC E16670,eyeframe,865,0.0,858,0,1700,1700
211601,https://www.lenskart.com/lenskart-air-la-e16204-c1-eyeglasses.html,Silver,Medium,137 mm,Lenskart Air,LA E16204,eyeframe,1033,0.0,1458,0,4000,4000
134949,https://www.lenskart.com/john-jacobs-jj-s12473-c1-sunglasses.html,Black,Extra Wide,143 mm,John Jacobs,JJ S12473,sunglasses,9917,4.75,1668,2240,5000,5000
146624,https://www.lenskart.com/vincent-chase-vc-e13788-c2-eyeglasses.html,Gunmetal,Narrow,132 mm,Vincent Chase,VC E13788,eyeframe,59032,4.75,10053,7488,1700,1700
149021,https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Black,Wide,138 mm,Lenskart Air,LA E14101,eyeframe,32381,4.75,4165,2283,1700,1700
146021,https://www.lenskart.com/lenskart-air-la-e13519-c4-eyeglasses.html,Grey,Extra Wide,144 mm,Lenskart Air,LA E13519,eyeframe,49500,4.75,5264,4903,1700,1700
215311,https://www.lenskart.com/vincent-chase-vc-e16606-c1-eyeglasses.html,Blue,Wide,139 mm,Vincent Chase,VC E16606,eyeframe,13,0.0,478,0,1700,1700
211606,https://www.lenskart.com/lenskart-air-la-e16206-c2-eyeglasses.html,Black,Narrow,133 mm,Lenskart Air,LA E16206,eyeframe,1225,0.0,1222,0,4000,4000
150874,https://www.lenskart.com/john-jacobs-jj-e14415-c1-eyeglasses.html,Blue,Wide,140 mm,John Jacobs,JJ E14415,eyeframe,21976,4.6,323,0,3500,3500
146613,https://www.lenskart.com/vincent-chase-vc-e13783-c1-eyeglasses.html,Rose Gold,Narrow,132 mm,Vincent Chase,VC E13783,eyeframe,49340,4.75,7769,10128,1700,1700
210271,https://www.lenskart.com/vincent-chase-vc-e13447-c6-eyeglasses.html,Pink,Extra Narrow,136 mm,Vincent Chase,VC E13447,eyeframe,11061,0.0,21338,0,1700,1700
150584,https://www.lenskart.com/lenskart-air-la-e14363-c1-eyeglasses.html,Blue,Wide,141 mm,Lenskart Air,LA E14363,eyeframe,47255,4.7,2693,759,1700,1700
145789,https://www.lenskart.com/lenskart-air-lenskart-air-la-e13646-full-rim-aviator-tr90-c1-eyeglasses.html,Black,Extra Wide,142 mm,Lenskart Air,LA E13646,eyeframe,38004,4.45,1739,4846,1700,1700
215367,https://www.lenskart.com/vincent-chase-vc-e16651-c2-eyeglasses.html,Blue,Narrow,132 mm,Vincent Chase,VC E16651,eyeframe,479,0.0,1315,0,2000,2000
211603,https://www.lenskart.com/lenskart-air-la-e16205-c1-eyeglasses.html,Gold,Narrow,132 mm,Lenskart Air,LA E16205,eyeframe,862,0.0,1622,0,4000,4000
211189,https://www.lenskart.com/john-jacobs-jj-e16115-c1-eyeglasses.html,Grey,Wide,138 mm,John Jacobs,JJ E16115,eyeframe,4999,0.0,2243,0,3500,3500
147491,https://www.lenskart.com/vincent-chase-vc-e13920-c2-eyeglasses.html,Black,Wide,135 mm,Vincent Chase,VC E13919,eyeframe,23116,4.6,5339,4251,1700,1700
201104,https://www.lenskart.com/vincent-chase-vc-e14938-c2-eyeglasses.html,Silver,Wide,139 mm,Vincent Chase,VC E14938,eyeframe,25364,4.6,954,0,1700,1700
200552,https://www.lenskart.com/lenskart-air-la-e14832-c2-eyeglasses.html,Transparent,Extra Wide,142 mm,Lenskart Air,LA E14832,eyeframe,33670,4.55,3195,0,1700,1700
145998,https://www.lenskart.com/lenskart-air-la-e11824-full-rim-hexagonal-tr90-c1-eyeglasses.html,Gold,Narrow,132 mm,Lenskart Air,LA E11824,eyeframe,51313,4.85,1636,16002,1700,1700
215365,https://www.lenskart.com/vincent-chase-vc-e16650-c2-eyeglasses.html,White,Wide,138 mm,Vincent Chase,VC E16650,eyeframe,389,0.0,1511,0,2000,2000
211292,https://www.lenskart.com/lenskart-air-la-e13069/n-c1-eyeglasses.html,Black,Narrow,130 mm,Lenskart Air,LA E13069-N,eyeframe,42,0.0,2056,0,1700,1700
133686,https://www.lenskart.com/john-jacobs-jj-e11318-rectangle-c4-eyeglasses.html,Black,Narrow,132 mm,John Jacobs,JJ E11318,eyeframe,55196,4.5,4525,5288,5000,5000
201622,https://www.lenskart.com/vincent-chase-vc-e14974-c3-eyeglasses.html,Grey,Extra Narrow,128 mm,Vincent Chase,VC E14974,eyeframe,20757,4.85,902,0,1700,1700
143223,https://www.lenskart.com/vincent-chase-vincent-chase-vc-e13445-full-rim-rectangle-acetate-metal-sheen-c1-eyeglasses.html,Blue,Narrow,132 mm,Vincent Chase,VC E13445,eyeframe,67963,4.6,366,5969,1700,1700
148331,https://www.lenskart.com/lenskart-air-la-e14017-c2-eyeglasses.html,Grey Transparent,Wide,139 mm,Lenskart Air,LA E14017,eyeframe,30977,4.7,6410,1690,1700,1700
137980,https://www.lenskart.com/lenskart-air-la-e13035-c1-eyeglasses.html,Black,Narrow,132 mm,Lenskart Air,LA E13071,eyeframe,30238,4.65,4605,12149,1700,1700
215371,https://www.lenskart.com/vincent-chase-vc-e16653-c2-eyeglasses.html,Purple,Narrow,132 mm,Vincent Chase,VC E16653,eyeframe,502,0.0,1195,0,2000,2000
215411,https://www.lenskart.com/lenskart-air-la-e16643-c2-eyeglasses.html,Blue,Medium,137 mm,Lenskart Air,LA E16643,eyeframe,1464,0.0,1549,0,1700,1700
135067,https://www.lenskart.com/golden-tortoise-green-full-rim-aviator-medium-size-56-john-jacobs-jj-tints-jj-s11123-c4-polarized-sunglasses.html,Gold,Wide,141 mm,John Jacobs,JJ S11123,sunglasses,18782,4.7,75,4534,5000,5000
151049,https://www.lenskart.com/vincent-chase-vc-s14457-c3-sunglasses.html,Black,Wide,142 mm,Vincent Chase,VC S14457,sunglasses,33966,4.85,2687,477,2000,2000
134745,https://www.lenskart.com/vincent-chase-vc-e12395-c1-eyeglasses.html,Black,Wide,138 mm,Vincent Chase,VC E12395,eyeframe,79245,4.6,7467,15718,1700,1700
206126,https://www.lenskart.com/lenskart-air-la-e15319-c1-eyeglasses.html,Grey,Wide,139 mm,Lenskart Air,LA E15319,eyeframe,19130,0.0,6113,0,3000,3000
206049,https://www.lenskart.com/lenskart-air-la-e15308-c3-eyeglasses.html,Transparent,Wide,139 mm,Lenskart Air,LA E15308,eyeframe,15810,4.8,2616,0,1700,1700
215391,https://www.lenskart.com/vincent-chase-vc-e16666-c2-eyeglasses.html,Brown,Narrow,133 mm,Vincent Chase,VC E16666,eyeframe,721,0.0,1091,0,1700,1700
